2,3.58211067970759,2.11601338328474,0.606965941316225
3,2.83757329724685,0.856278150686473,0.416378634678469
4,2.20028955246128,0.547796051478421,0.14527358554441
6,1.52196439833903,0.235859003108816,0.0404522688235829
8,1.15603206179551,0.127119685048819,0.018129610119759
11,0.846516525246672,0.0646320997226195,0.00821203294569529
16,0.584133394237807,0.0298193132013092,0.00290827284795545
